Q2,W,x,y,z_km,phperp_km,aff_m_k_i_mc,aff_m_k_f_mc,aff_xi_mc,aff_x_N_mc,aff_theta_k_i_mc,aff_k_iT_mc,aff_zeta_km_mc,aff_zN_km_mc,aff_theta_H_km_mc,aff_theta_delta_kT_km_mc,aff_delta_kT_km_mc
5.044493,5.0336833,0.17098755,0.7146141,0.103654325,0.60689807,0.4340129,0.0099,0.19974668,0.12985764,1.8557638,0.4304261,0.0976232,0.09754814,-2.575598,2.9420702,0.5968178
5.0270357,2.7915266,0.4210494,0.28919944,0.43437672,0.76503,0.3340021,0.0056,0.46589187,0.34630734,2.5246696,0.10091926,0.4080454,0.4197281,-1.7123507,-1.982108,0.33670017
4.571939,2.3603203,0.49358618,0.22436544,0.2161012,0.29528406,0.31867212,0.0056,0.56534994,0.42635593,-3.0913043,0.1371678,0.08239834,0.08074552,-1.150353,-2.397304,0.13488932
3.598474,3.5628164,0.23348854,0.37331146,0.3073197,0.6792385,0.28600192,0.0056,0.2660417,0.19683236,0.26091078,0.08702744,0.29004872,0.29842985,-1.2914116,-1.0824099,0.4193709
3.7819915,3.9473855,0.2046146,0.44771585,0.3627854,0.32491574,0.66265744,0.0056,0.2478432,0.17296386,-2.7960565,0.3372776,0.3974544,0.3585722,0.42972115,0.6026161,0.1648516
7.563219,3.9594922,0.338241,0.54162526,0.15438364,0.5866305,0.23166132,0.0056,0.4239711,0.29135427,1.6672133,0.21487612,0.1550563,0.1575174,-1.9730159,-2.5799277,0.18017514
3.1708057,3.6259131,0.20539369,0.37393925,0.22098453,0.5315375,0.20065424,0.0056,0.24151254,0.17368746,-1.8041872,0.32026842,0.20860924,0.2132263,-1.3032976,-1.5749034,0.573265
6.604614,3.7450016,0.33442274,0.47837684,0.38563928,0.567232,0.31725037,0.0056,0.4649313,0.32532758,2.6165915,0.1273765,0.39572674,0.40336567,-1.8151282,-1.9606937,0.8437825
5.646414,3.3535795,0.35262418,0.38786373,0.1819065,0.44039547,0.61292255,0.0099,0.40069172,0.28723866,1.6886821,0.1585673,0.18690717,0.17311239,0.6110006,1.02935,0.34381554
6.577013,4.601693,0.24475123,0.6509121,0.17371984,0.33279786,0.66969883,0.0099,0.4003477,0.25968245,1.6677495,0.5813058,0.19038475,0.1872436,-0.31117555,0.9047478,0.5690153
3.5685503,4.20237,0.17537501,0.49288163,0.13345774,0.61536145,0.74538934,0.0056,0.25416738,0.17358643,1.9091314,0.4109652,0.15374027,0.1366733,-1.4355775,3.1086807,0.08408662
6.7110863,3.9535086,0.31271136,0.5198376,0.13955721,0.5231857,0.91069436,0.0056,0.41952485,0.25999522,0.14692299,0.81946236,0.1367988,0.1333988,1.6689614,0.46763074,0.87771636
4.1078095,3.2536287,0.29737526,0.33459848,0.29064348,0.4750725,0.41316122,0.0099,0.47017935,0.3349771,-0.5521049,0.32667556,0.2835949,0.2798928,-1.5080806,-1.2374141,0.9980553
4.8844123,3.603126,0.28754544,0.4114569,0.20943646,0.46094966,0.31375077,0.0099,0.33291507,0.23987895,2.4504418,0.11484382,0.19731393,0.20259982,1.4387407,1.7964332,0.278073
3.0211594,4.828292,0.11869465,0.6165397,0.11258406,0.48956996,0.68374944,0.0056,0.19347033,0.11693707,2.6514006,0.67948234,0.11540118,0.11519583,-0.9366514,2.934621,0.44009838
8.023519,4.2893567,0.31413352,0.6186843,0.52968895,0.17432635,0.6017071,0.0056,0.58259,0.37886718,-0.82072014,0.44788113,0.53649884,0.5276918,-1.9488719,-1.2331494,0.61679095
5.489756,4.9433694,0.18900017,0.70357335,0.19628552,0.39353788,0.4021434,0.0056,0.35721502,0.23269999,-1.2186139,0.45047852,0.19097407,0.192096,-1.0404507,-1.1348337,0.84711635
3.416379,4.271196,0.1644139,0.5033221,0.26619437,0.7316052,0.40924734,0.0056,0.20698543,0.13866873,-0.25852445,0.45175257,0.25937995,0.26245466,-1.1425627,-0.7226133,0.8568323
3.416379,4.271196,0.1644139,0.5033221,0.180595,0.82444316,0.40924734,0.0056,0.20698543,0.13866873,-0.25852445,0.45175257,0.1642279,0.16617467,1.291984,0.89376134,1.1647297
4.89282,3.073896,0.363473,0.32606605,0.60396904,0.36429322,0.9384978,0.0099,0.4938055,0.32079762,-1.7876586,0.7401014,0.62492067,0.58305854,2.0701425,-2.4290032,0.49715915
8.668137,4.6260858,0.29697144,0.7070166,0.07637127,0.51661533,0.7420642,0.0056,0.35933504,0.22416626,-1.4474919,0.7057014,0.0720864,0.0715517,-1.4997925,-1.462416,0.9872636
9.746114,3.1158109,0.52471703,0.44990915,0.2292685,0.49325868,0.23807372,0.0056,0.71282816,0.47573632,0.53181094,0.29666618,0.2245005,0.22526984,-0.55063266,-0.024277832,0.5214885
3.8017495,5.023452,0.13502227,0.68201923,0.34460267,0.9190379,0.59432167,0.0099,0.1697565,0.10507353,-2.5651891,0.5772665,0.34307733,0.3409969,0.4308487,0.10408903,0.2608532
5.664632,3.7814524,0.29683155,0.46225348,0.28607136,0.32634044,0.81995153,0.0099,0.39690757,0.25491083,-2.6537411,0.7024996,0.29275575,0.28301308,-0.12721495,-2.1477346,0.4501066
4.3843617,3.366638,0.29547682,0.35941935,0.24296618,0.4483816,0.9745243,0.0099,0.436291,0.27464017,2.764174,0.801288,0.28375003,0.26445082,-0.1793883,2.6308467,0.48457155
5.473663,4.6302238,0.21026441,0.6305663,0.13934189,0.62263,0.8280031,0.0056,0.27382293,0.1644946,-3.11373,0.7922293,0.13353322,0.13196628,-1.4672481,-2.6919968,0.8397406
7.9614854,4.0702114,0.33666983,0.57280713,0.08306659,0.42797133,0.52493525,0.0099,0.4515149,0.29972002,-3.0293334,0.44161132,0.079283506,0.07839864,-1.2966766,-2.5924122,0.4528628
6.3488,5.0000663,0.20836844,0.73803717,0.10886161,0.47897467,0.90342104,0.0056,0.24711129,0.159359,2.0704036,0.44824365,0.119738206,0.10532658,-1.0086267,1.9874502,0.19327143
4.649061,5.035824,0.15960674,0.70555776,0.11222221,0.5107095,0.96759313,0.0056,0.22809653,0.12610923,0.9876975,0.9240793,0.106587164,0.104668066,-0.70478,0.2670672,1.1105642
6.88022,4.55395,0.25731677,0.6476684,0.20329407,0.42285725,0.4388917,0.0099,0.34083432,0.22622143,-1.5805874,0.40812987,0.20789711,0.20699857,0.17653254,-0.43146098,0.7021195
4.0508823,4.2818484,0.1883715,0.52089834,0.16671243,0.6212022,1.0501646,0.0056,0.29505932,0.16388875,-1.0044631,0.9734497,0.16593835,0.16025627,-1.1813264,-1.0490173,1.2982633
4.7605634,4.0603848,0.23373984,0.49333754,0.11758275,0.5556112,0.9000753,0.0056,0.3077185,0.20851858,2.3174598,0.40673807,0.12576519,0.107721984,2.72057,2.5526052,0.9544168
4.17845,5.21869,0.1368511,0.73958045,0.14322582,0.6821072,0.52388644,0.0056,0.15437771,0.10363743,-2.297125,0.2127709,0.15208092,0.14121115,-1.1354865,-1.4891843,0.56358373
14.5785,4.0009947,0.49075773,0.7195554,0.22847718,1.0923581,0.15720743,0.0056,0.9254723,0.57611954,2.5087016,0.10474722,0.21955974,0.22001053,-2.1241882,-2.2315285,0.97463167
6.12535,4.918199,0.20810685,0.7129566,0.2661134,0.7190063,1.1567059,0.0056,0.2923062,0.16810313,-2.6667936,0.89630485,0.28687364,0.26073676,0.52913606,-2.7512908,0.3517525
4.110388,3.9387977,0.21928899,0.45402995,0.15196235,0.7343471,0.7136687,0.0056,0.36682022,0.26198697,2.684064,0.28221086,0.52034724,0.4676331,1.172569,1.9413248,0.40520424
4.718708,2.967453,0.37319353,0.30627218,0.3886204,0.70685637,1.3738346,0.0056,0.4478078,0.3094043,0.13704751,0.43379208,0.59539896,0.3659703,2.2168117,1.0512394,0.41218957
7.725427,3.9522533,0.34388143,0.5441671,0.5370073,0.8232097,1.120322,0.0056,0.5040212,0.3068566,2.9442487,0.9033549,0.5596979,0.5283594,0.54103845,2.3133702,0.6206021
6.181311,4.305019,0.2593469,0.57732195,0.18662846,0.4957842,0.48350766,0.0056,0.31660137,0.2105496,-0.18709953,0.45043218,0.18479219,0.18370958,-0.3254683,-0.27139226,1.1494428
6.0121064,4.9639025,0.20193772,0.7211535,0.45407426,0.9474328,0.42824453,0.0056,0.22972399,0.1486102,-1.9313017,0.46725017,0.44536647,0.44870222,1.5685226,2.4157066,0.21860488
5.5570765,4.9118795,0.19293204,0.69768685,0.1505136,0.47611606,0.65266794,0.0056,0.33110118,0.22592655,-2.2849624,0.15886486,0.18110424,0.16838425,0.03598268,-0.2406119,0.42560053
8.182964,4.517471,0.29530564,0.67120856,0.23082861,0.5586869,0.32944253,0.0056,0.5341554,0.34712663,-2.07667,0.3910367,0.22364494,0.22464646,0.8313198,0.266825,0.16919737
4.4106793,4.934572,0.15820043,0.6753305,0.22599304,0.8607959,1.5660733,0.0056,0.31060824,0.14049624,0.5826542,1.3459907,0.24744982,0.22086759,-1.158464,0.13326292,1.3799
4.4752417,3.2142406,0.32135344,0.33732775,0.36885944,0.7818745,0.48170412,0.0056,0.39444828,0.2743713,0.5162691,0.4983355,0.35234603,0.35371888,-1.5343264,-0.34655768,0.47660315
6.2461414,4.7839546,0.22108665,0.68433356,0.123518445,0.4358843,0.6478404,0.0056,0.29881683,0.19462994,1.2198727,0.46648183,0.11934945,0.11516065,-1.0897138,-0.38132316,0.5300582
3.5544925,4.2298803,0.17283322,0.49816006,0.29868346,0.8216614,0.794878,0.0056,0.24610403,0.14745668,1.7915782,0.76758116,0.29860762,0.29512823,-0.5362401,0.7616406,0.5793864
3.5544925,4.2298803,0.17283322,0.49816006,0.21144794,0.47257507,0.794878,0.0056,0.24610403,0.14745668,1.7915782,0.76758116,0.20429619,0.20191571,1.3409438,1.569078,1.4781976
4.1991234,4.798488,0.15939426,0.6381231,0.22381884,0.8106939,2.5691512,0.325,0.40708202,0.12059477,-1.2934643,0.97217137,0.89318633,0.2188011,-1.0772603,-1.2161624,1.5062817
5.8421245,4.624442,0.22173579,0.6381952,0.11979738,0.7411512,0.17775694,0.0056,0.2955761,0.20032038,-0.6705492,0.22122322,0.111689985,0.113371365,1.2302848,0.7958,0.4971784
4.7346964,4.7184825,0.18127805,0.6326528,0.33174944,0.6738908,0.87090397,0.0099,0.24796428,0.15421206,-3.10269,0.6433635,0.36353993,0.33517691,-1.1448431,-2.432913,0.6204025
12.556947,3.3226588,0.55276394,0.5502536,0.13862135,0.38726816,0.75361955,0.0056,0.71777064,0.4576457,0.6640508,0.59982175,0.13397779,0.1314549,0.6610447,0.6633563,0.7800501
3.8107781,5.284027,0.12352056,0.7472965,0.11058257,0.80793804,0.22410423,0.0056,0.26764786,0.17631507,0.4709747,0.33272347,0.10825636,0.109428205,2.2658274,1.8214942,0.7546873
8.801345,3.041415,0.5125645,0.41592887,0.38345638,0.45499814,1.5967085,0.0099,0.9116281,0.55039155,2.0965524,0.92142195,0.4407476,0.37087882,-0.7540301,1.9061041,0.5709138
4.06231,3.654195,0.24567804,0.40052098,0.24888405,0.40739682,0.45141712,0.0056,0.30068788,0.20622288,-0.01843645,0.48595443,0.24721903,0.24939723,0.01311936,-0.0010032587,1.0856805
4.1866374,3.7081614,0.2454535,0.41315657,0.17367098,0.6669635,3.2866442,0.0056,0.88989794,0.21431229,2.5874605,0.6949678,2.1795526,0.1424112,-1.4582644,-2.357316,0.6977662
7.429884,4.149565,0.31259477,0.57572997,0.21144292,0.5968943,0.2554939,0.0056,0.36504287,0.24914517,-2.044694,0.17975515,0.20161714,0.2048595,1.0401763,0.9826763,0.17732747
4.536997,4.241678,0.2095758,0.52437973,0.24614523,0.60183793,0.23963422,0.0056,0.25305253,0.17369585,-0.6205318,0.3412169,0.23205721,0.23557754,1.4629397,1.0865827,0.8090344
4.907206,4.9298787,0.1732125,0.68623614,0.08128635,0.55330443,0.13064301,0.0056,0.37827048,0.25286508,2.6747196,0.1686744,0.07816108,0.07828468,1.3264447,1.6832545,0.47100437
4.274351,4.916971,0.15503293,0.66782826,0.1617974,0.39588812,0.88471407,0.0099,0.26920778,0.1598572,0.7240359,0.8123855,0.17138498,0.16705082,0.15161175,0.5745237,1.0721908
5.734063,3.8618135,0.29007804,0.47881326,0.17394452,0.18119602,0.45912534,0.0056,0.38734615,0.260745,-2.4925947,0.48624477,0.031103801,0.03124969,-1.5804161,-2.2933156,0.5879568
5.860989,4.515842,0.23098892,0.61460805,0.1573293,0.6784878,1.0658886,0.0099,0.30889636,0.20061159,-1.6205423,0.49877247,0.18096256,0.15140323,1.2036341,-0.9081051,0.18160178
6.6604466,3.4791734,0.3724095,0.43321267,0.25678107,0.47478402,0.5821003,0.0056,0.4989681,0.3338515,-1.8638479,0.55029106,0.2525883,0.25115487,0.5784285,-1.3329353,0.37580356
4.849647,4.965265,0.16943094,0.69332355,0.1386268,0.6556353,0.71675414,0.0099,0.4306659,0.28111467,1.3177711,0.60588545,0.14794494,0.14456855,-1.6364719,1.1640013,0.33732548
3.39213,3.448795,0.23546708,0.3489481,0.45262268,0.49001804,0.6471493,0.0056,0.29489338,0.19359677,2.0144508,0.6353324,0.43483922,0.43282506,0.20238002,1.1256558,0.77349997
10.016202,3.5839918,0.45567867,0.53243047,0.13349867,0.32267362,0.45894217,0.0056,0.82977664,0.5335949,0.48955992,0.36681208,0.12845625,0.1276482,1.1650954,0.73151356,0.5459657
4.8083477,4.405974,0.20600788,0.56536716,0.24885355,0.4701333,0.12934983,0.0056,0.36930946,0.25127938,-0.0810849,0.26281568,0.23969156,0.24311472,1.3743889,0.9935291,0.7023319
8.155437,4.1928554,0.32811904,0.6020525,0.14139713,0.42684418,0.23972116,0.0056,0.45192778,0.30048466,-2.8200889,0.3523498,0.13347208,0.13463023,-0.18770435,-1.0418451,0.22780383
5.5462914,4.441812,0.22734773,0.5909226,0.08391903,0.394559,0.6588597,0.0056,0.2863898,0.19466358,1.3536398,0.3004632,0.08929812,0.08288295,-0.27205002,0.52152425,0.42085227
8.310362,4.1238046,0.34009004,0.59189487,0.21192767,0.3957261,0.5975104,0.0099,0.58087975,0.37875482,1.28598,0.44452602,0.20642622,0.20300622,-1.8540246,-1.8513784,0.26677504
4.0775194,3.88921,0.22253413,0.4438313,0.11824394,0.34166583,0.26795605,0.0056,0.26402065,0.19013798,2.977159,0.11749278,0.10952387,0.11218134,0.124190256,0.34741795,0.15106423
6.5474567,4.784353,0.22927569,0.6917245,0.3024255,0.75794035,1.1607455,0.0056,0.352364,0.19847202,2.685353,1.0517101,0.30926985,0.29839435,1.0862607,2.2304711,1.154776
6.919632,4.8188944,0.23647952,0.7087744,0.09857666,0.71007776,0.6242462,0.0056,0.3370657,0.21565203,2.9861343,0.566406,0.087717436,0.086808786,1.7363435,2.187634,1.232377
8.4581175,4.768921,0.27895826,0.7344344,0.15116875,0.52859735,0.6193017,0.0056,0.6145277,0.3947028,-0.43991736,0.5508559,0.1823698,0.18095687,0.64379156,-0.056767005,0.75513095
5.4894304,3.5140562,0.32371378,0.41075668,0.10636191,0.35998997,0.2775133,0.0056,0.40908372,0.28448984,-1.7769616,0.37218365,0.09473049,0.0958707,0.8956299,-1.610703,0.2835004
7.2471523,3.84347,0.3428323,0.5120404,0.14625846,0.8663646,0.6059036,0.0056,0.43221644,0.2868407,2.3934374,0.5136293,0.13770038,0.13549133,-2.5456536,-3.0090227,1.1197469
4.555741,4.4398537,0.19479229,0.56650764,0.18503383,0.95227116,0.56716466,0.0099,0.3622396,0.2387917,2.221076,0.5076306,0.1296498,0.12824973,2.125133,2.1818006,0.85860187
4.5928607,4.745008,0.17511551,0.6352976,0.14044333,0.51203704,0.8203334,0.0056,0.255648,0.15400784,1.1944083,0.7597902,0.13668887,0.13388328,0.7118348,0.95614284,1.45767
6.020136,5.0189447,0.19849055,0.73465765,0.119638115,0.5017733,0.8714796,0.0056,0.4539919,0.27979323,-0.7247126,0.78467035,0.5516717,0.543043,3.0369725,-1.1315608,0.5328614
3.3964763,4.471561,0.15088087,0.54527164,0.39189562,0.97694117,0.19898897,0.0099,0.17678465,0.12290869,-0.62954056,0.23788892,0.3861073,0.3884134,0.4398353,0.22925489,0.9979783
6.2743673,4.516262,0.24328084,0.624713,0.1790439,1.143719,0.57598066,0.0056,0.29234105,0.19045085,2.4987519,0.51530707,0.1777232,0.17546782,1.3316649,1.6916826,1.3451433
6.2743673,4.516262,0.24328084,0.624713,0.16446047,0.56946385,0.57598066,0.0056,0.29234105,0.19045085,2.4987519,0.51530707,0.15802504,0.15601964,-1.8794595,-2.5943491,0.7426012
10.479326,3.9684215,0.41342902,0.61397535,0.28023845,0.3539279,1.4348578,0.0056,0.5263603,0.32775447,-0.2056071,0.73145515,0.2508683,0.20865309,-0.19924578,-0.20351851,1.0889981
10.77278,4.5516467,0.35193762,0.7414479,0.115234695,0.5127863,0.14992297,0.0056,0.4508846,0.29668948,-2.310327,0.15107101,0.1120236,0.11202787,1.4532942,1.9638693,0.18013218
8.787396,4.2747283,0.33564863,0.63415277,0.17886096,0.6413729,0.8510467,0.0056,0.47509104,0.30004796,2.0649412,0.70295894,0.24704735,0.24022496,-1.0057087,1.5239635,0.08674198
7.7488976,3.2127964,0.45076352,0.416399,0.141712,0.4670913,0.6801935,0.0056,0.59210646,0.39763653,-1.1789232,0.4903354,0.14339355,0.13896994,1.0050176,-0.6250065,0.40172157
4.541465,4.778792,0.17138922,0.64184624,0.08447759,0.3202714,0.90892655,0.0056,0.24203387,0.13839942,-2.7959485,0.8686363,0.076078564,0.07485605,0.7995123,2.9094152,0.4437939
6.3418965,3.7779088,0.32136682,0.47800964,0.39087468,0.34945023,0.2321176,0.0056,0.4033553,0.28133607,0.8792177,0.21230425,0.38451004,0.39137602,-0.00095457595,0.3471685,0.4797364
7.2862854,3.9041822,0.3365712,0.52438194,0.10400067,0.19774303,1.1943574,0.0056,0.661453,0.40667588,2.541652,0.9170982,0.13773681,0.12805985,0.580839,2.112116,0.8488894
3.1397567,4.789809,0.12458525,0.61044693,0.08969705,0.3902169,0.5057595,0.0056,0.24941857,0.16181388,-1.3523912,0.52864206,0.08867147,0.08914976,0.9990827,-0.5784273,0.37557527
7.8497763,3.189352,0.45794287,0.41520685,0.18628487,0.54261655,1.0639839,0.0056,0.6431964,0.4102352,-0.7253315,0.7613697,0.19098349,0.17747533,1.7922153,-0.48906478,0.58688486
4.742992,3.7918136,0.2600255,0.4418298,0.15469491,0.43226972,1.0148491,0.0056,0.5243642,0.33085105,2.842011,0.7987356,0.15297149,0.14422636,-1.9201534,-2.9333394,0.94015986
3.3815677,3.6073115,0.21797004,0.3757853,0.25730562,0.62629706,0.7276797,0.0056,0.53325653,0.36911586,-1.1609975,0.622668,0.51397634,0.49583188,-2.3361912,-1.7468089,1.0336934
11.362561,4.0937457,0.4171131,0.6598435,0.1444509,0.34985596,0.7955141,0.0056,0.66836697,0.4219596,-1.9549567,0.6517656,0.14952125,0.1467885,-1.2855088,-1.6386764,1.1693791
15.001322,2.7723572,0.6879153,0.52821785,0.22422464,0.4927839,0.23678394,0.0056,0.93739784,0.59758353,0.79174024,0.18130405,0.21596682,0.21559373,1.5931389,1.1965817,0.33718514
5.003254,3.0138524,0.37885627,0.31988698,0.28937402,0.33987498,0.20202498,0.0099,0.4514142,0.33066624,1.5794936,0.15748611,0.28227374,0.28126377,-0.06480135,0.9771397,0.18191291
4.6948814,4.835803,0.172609,0.65883964,0.13861544,0.5087696,0.61442465,0.0099,0.39324006,0.25418514,0.06798186,0.53977823,0.1348023,0.13320889,-1.7122035,-0.6888926,0.6183721
7.187847,4.3970504,0.28032038,0.6211017,0.13924468,0.5417874,1.3687071,0.0056,0.59172213,0.34865722,0.33862114,1.0469943,0.1656698,0.15174253,-0.83590007,0.16102625,1.1500958
7.673883,4.5189724,0.2819763,0.6592059,0.19053873,0.7760338,0.1281785,0.0056,0.3786415,0.25177553,-1.8439847,0.30645898,0.18271661,0.1847313,-1.0653498,-1.3585979,0.7445733
11.487331,2.8050845,0.621761,0.44752178,0.67078155,0.5163515,0.2538673,0.0056,0.81581026,0.5365973,0.89002264,0.25893247,0.6402119,0.6403721,-2.717195,2.1026168,0.116929844
6.2277083,2.6344273,0.5068303,0.29763517,0.30265102,0.33285818,0.53143513,0.0056,0.84049445,0.5698469,-1.6145401,0.37120575,0.2916499,0.28598487,-1.065162,-1.6116946,0.37294054
4.6304464,3.1896935,0.33254582,0.33727947,0.2971749,0.5743543,0.76789,0.0056,0.4240029,0.2783488,0.107852496,0.6993925,0.29331943,0.28673548,1.8304518,0.42296225,0.7006719
4.1603465,3.1940475,0.30858684,0.3265657,0.3058243,0.109790355,0.25977606,0.0056,0.48884976,0.35352254,0.28606644,0.19722483,0.28488216,0.29102227,2.0066278,1.523683,0.41994312
6.828069,4.9820075,0.22192033,0.74527985,0.11779095,0.4709869,0.99103624,0.0056,0.45712236,0.2966112,1.1126345,0.34655637,0.12594125,0.11431123,-0.9769494,0.052467432,0.35117537
5.3175135,3.3968096,0.33285484,0.38696554,0.42206356,0.59106845,0.8296328,0.0056,0.4191887,0.26841956,0.48985252,0.7506994,0.4185243,0.40803987,-0.86484087,0.15022911,0.8631235
5.761866,3.7302775,0.3065396,0.45529732,0.17407614,0.39151055,0.12001589,0.0099,0.36654758,0.25870678,2.8658774,0.15920341,0.0660624,0.066208564,2.6984103,2.746159,0.5559728
4.5886474,3.6092002,0.27420086,0.40535393,0.17662667,0.47663832,0.2218156,0.0056,0.45658383,0.3183137,2.4847503,0.34247354,0.16662948,0.16868287,-0.17673971,1.9208589,0.18298797
5.7435055,4.9425683,0.19607674,0.70952797,0.24419148,0.5864325,0.9338565,0.0099,0.2752332,0.163474,1.1858838,0.81011623,0.25075713,0.2409095,-0.51835495,0.7243048,0.84816855
4.2844987,3.211612,0.3123132,0.33229837,0.25515133,0.3855471,1.1786729,0.0056,0.6225191,0.38426223,-0.18274505,0.91001356,0.26755407,0.2429709,-1.9804944,-0.93975383,1.0276997
7.9957943,3.3568866,0.43492922,0.44530907,0.21094233,0.46301505,0.6696268,0.0099,0.579359,0.38685015,-0.12700595,0.49215952,0.2100546,0.20427032,0.7522934,0.1588651,0.67793685
5.3636293,3.2404282,0.3579655,0.3629411,0.2801108,0.41760164,0.3187655,0.0056,0.5624432,0.39759573,0.041754063,0.12703936,0.26348302,0.2685405,0.85690063,0.65635645,0.46416327
9.524849,3.8680904,0.40348217,0.5718107,0.15810671,0.5484562,0.3369609,0.0056,0.48928332,0.33049604,0.88178885,0.08882674,0.15045,0.15275696,1.4531695,1.33183,0.39686224
6.810096,4.686518,0.24414903,0.6756422,0.27442703,0.40990236,0.6835925,0.0056,0.4653091,0.29819375,-2.5572677,0.57126147,0.27515897,0.27071157,0.5751824,-2.5516033,0.3527364
5.6819224,4.1122108,0.26169688,0.52591467,0.37539393,0.6462554,0.7755481,0.0056,0.36266118,0.22888288,2.1675744,0.7284341,0.37405053,0.36928815,1.5296462,1.9987066,0.9596453
4.744188,2.598294,0.4469339,0.25712073,0.40249068,0.53339547,1.1010705,0.0099,0.5904647,0.37871566,2.8774836,0.7939796,0.43016955,0.37985292,-1.2243987,3.0878842,0.70634025
3.1610565,4.804942,0.1246072,0.61447984,0.16131213,0.48425213,0.21519083,0.0056,0.14749345,0.09979029,0.5592804,0.2972473,0.15402849,0.15648778,-0.09356938,0.16410767,0.7085512
4.2449293,5.1193767,0.14354268,0.7163214,0.14594063,0.5722437,0.95377463,0.0056,0.28735662,0.1985761,-2.192436,0.053836595,0.20826074,0.16949639,0.56886256,0.5377645,0.64270914
5.955869,4.7089353,0.21856734,0.6600524,0.203058,0.6579441,0.922199,0.0056,0.32637104,0.19487213,-0.64982176,0.8596588,0.20290595,0.19919772,-0.47387516,-0.58887774,1.3113364
6.6727104,3.5164459,0.36748558,0.43982562,0.24033745,0.7930569,1.4079741,0.0056,0.507988,0.34866312,-2.6574154,0.32682946,0.38282552,0.26848283,0.96293616,1.3625045,0.38703117
4.724288,4.2879224,0.21251656,0.53847075,0.2405751,0.45295373,0.9007282,0.0056,0.30870333,0.18444523,-2.0848389,0.8437801,0.24517651,0.24014503,0.24118349,-1.520332,0.62571573
4.365503,3.557935,0.2704094,0.39104885,0.26295164,0.15903006,0.7456439,0.0056,0.35627255,0.23335452,0.2327428,0.6526861,0.26072818,0.25278175,1.0240977,0.5520875,1.0210745
3.966269,5.2324047,0.1301954,0.73791283,0.38325134,0.82443327,0.24957126,0.0056,0.17671303,0.11682239,-1.8752242,0.3280143,0.37727842,0.38197607,-0.809585,-1.2315048,0.70094246
8.950924,4.2499576,0.34251806,0.6329989,0.44789007,0.34805843,1.3827817,0.0056,0.67726994,0.43156248,1.9783529,0.4942694,0.51094294,0.4384328,-1.726211,3.0863905,0.2651223
6.3164062,3.5242286,0.35373667,0.4325223,0.38841888,0.7710705,0.52474415,0.0099,0.4627284,0.315913,-0.10284102,0.43006873,0.38130894,0.37551165,0.9271063,0.4374367,0.7838803
3.2114487,4.401222,0.14798039,0.5256726,0.18976897,0.61445814,1.018619,0.0056,0.24171706,0.12843886,-2.308474,0.9625008,0.1914931,0.18579915,1.1137005,-2.491468,0.5960668
4.674198,3.8672278,0.24929994,0.4541543,0.15507822,0.77462065,0.5126548,0.0056,0.43050787,0.29283038,2.6221976,0.4346939,0.14861941,0.14672752,-2.2630143,-2.7324429,0.94659716
